Country_Name,Country Code,Series_Name,Series Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Gibraltar,GIB,CO2 emissions (metric tons per capita),CO2PC,9.746263505,9.975516866,10.28577153,10.45003112,10.73774817,10.90747421,10.85181609,10.9260943,11.6932398,12.032361,12.50974055,12.36300982,12.67534789,13.76558916,13.86657734,13.41904677,13.73244962,14.58441173,15.65746479,17.17411667,18.8040134,,
Gibraltar,GIB,CO2 emissions (kt),CO2T,282.359,293.36,308.028,319.029,333.697,344.698,348.365,355.699,385.035,399.703,418.038,414.371,425.372,462.042,465.709,451.041,462.042,491.378,528.048,579.386,634.391,,
Gibraltar,GIB,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,305.73852,318.425797,334.254696,346.940241,356.180185,362.311355,368.847075,384.493309,387.802926,,,426.49841,,,,459.115655,473.0057293,,,,,,
Gibraltar,GIB,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,13.12759097,13.15933523,13.15933523
Gibraltar,GIB,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Gibraltar,GIB,Energy use (kg of oil equivalent per capita),EUPC,3687.998343,3770.640642,3903.596354,3992.859249,4113.942787,4141.731536,4138.651797,4171.064353,4435.860058,4544.507661,4697.579077,4679.86395,4759.408802,5123.46194,5150.692273,4996.072831,5108.274386,5456.488187,5812.453669,,,,
Gibraltar,GIB,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Gibraltar,GIB,Total natural resources rents (% of GDP),NRPGDP,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,CO2 emissions (metric tons per capita),CO2PC,7.563654136,7.852506913,8.185367878,8.050452819,8.47843382,8.636014274,8.591970187,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.662824281,8.277892345,7.540183868,7.189762915,7.247671369,6.335945747,6.19952668,6.01244039,5.793848369,,
Greece,GRC,CO2 emissions (kt),CO2T,80241.294,83717.61,87751.31,86636.542,91616.328,93805.527,93669.848,95738.036,97149.831,98675.303,97285.51,98246.264,95965.39,91942.691,83856.956,79841.591,80050.61,69474.982,67527.805,65059.914,62434.342,,
Greece,GRC,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,102354.4439,106166.9433,113865.027,109857.752,115225.458,114019.901,115164.4186,118731.242,118117.942,120036.209,117313.2946,127392.258,117310.663,113365.7988,107505.9791,105013.9336,100571.1707,,,,,,
Greece,GRC,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,8.563345285,11.02835053,11.02835053
Greece,GRC,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Greece,GRC,Energy use (kg of oil equivalent per capita),EUPC,2206.103895,2282.137035,2389.793153,2390.082866,2506.639948,2578.112105,2597.748289,2666.453637,2711.46679,2753.051201,2742.629961,2734.755835,2745.493459,2649.661201,2482.110116,2407.762736,2403.230472,2128.010669,2123.897891,2182.071093,,,
Greece,GRC,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,7.302559157,7.514862781,7.545871619,7.72556146,7.789184177,8.131470574,8.705976519,8.952703942,9.382137567,9.290609669,10.39547549,10.7083322,11.23878542,11.46617926,11.35007871,10.85709948,10.52103175,12.26397604,12.636415,12.3255955,,,
Greece,GRC,Total natural resources rents (% of GDP),NRPGDP,0.061143677,0.039686507,0.025584258,0.017704182,0.07217598,0.104715927,0.04376398,0.053519918,0.202985495,0.176581035,0.245806935,0.366257404,0.410278137,0.135371145,0.319894474,0.442404705,0.279032992,0.194996719,0.175264919,0.101466373,0.089193265,0.137579156,0.155333552
Greenland,GRL,CO2 emissions (metric tons per capita),CO2PC,6.494329159,6.875625,6.405811052,6.667272727,8.09088968,7.223371783,6.672101609,7.558160839,10.24499657,10.69152542,11.04479163,11.28207939,11.71815083,10.2217389,11.66377295,12.44034101,10.00501672,9.803250536,8.989181988,9.083526393,9.071886235,,
Greenland,GRL,CO2 emissions (kt),CO2T,363.033,385.035,359.366,374.034,454.708,407.037,377.701,429.039,583.053,608.722,627.057,638.058,660.06,575.719,663.727,707.731,568.385,553.717,506.046,509.713,509.713,,
Greenland,GRL,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,22.35997889,22.37828286,22.37828286
Greenland,GRL,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Greenland,GRL,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Total natural resources rents (% of GDP),NRPGDP,0,0.972166192,0,0,0,0,0,0,0.31573687,0.44824939,1.087064063,0.960297638,1.093032154,0,0,0.146242548,0.487253022,0.030874879,0,0,0,0,0
Grenada,GRD,CO2 emissions (metric tons per capita),CO2PC,1.524875991,1.660795337,1.725291852,1.897366057,1.854307469,1.882352371,1.981511859,2.080217297,1.967972246,2.067178796,2.201604834,2.265947333,2.39932294,2.391770411,2.450810953,2.369217948,2.525529103,2.81372839,2.155038475,2.375541748,2.427794052,,
Grenada,GRD,CO2 emissions (kt),CO2T,154.014,168.682,176.016,194.351,190.684,194.351,205.352,216.353,205.352,216.353,231.021,238.355,253.023,253.023,260.357,253.023,271.358,304.361,234.688,260.357,267.691,,
Grenada,GRD,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,197.291173,208.009707,205.602912,221.827862,474.9675,444.687873,479.72813,473.3431,501.036206,562.250665,628.852762,625.75656,643.730012,645.0806836,682.6576921,705.6846855,726.1854197,,,,,,
Grenada,GRD,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.172574854,0.222068705,0.222068705
Grenada,GRD,Access to electricity (% of population),ATEP,,,85.04,85.52648926,85.95980835,86.38331604,86.7925415,87.18300629,87.55025482,87.89247894,88.21859741,88.54019165,90,89.21614075,89.59366608,88.8,90.48232269,90.99613953,91.54555511,92.46740723,93.61727905,94.53491211,95.29198456
Grenada,GRD,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,709.1722809,754.817936,771.9211306,770.0351744,,,,,,,,,,,
Grenada,GRD,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,12.70858509,13.90471398,13.41356445,14.61732762,,,,,,,,,,,
Grenada,GRD,Total natural resources rents (% of GDP),NRPGDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,GUM,CO2 emissions (metric tons per capita),CO2PC,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,CO2 emissions (kt),CO2T,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,68.4943945,69.7976531,66.967334,68.2443397,69.55195,70.8618956,72.248862,73.5058179,74.8363805,76.0846518,77.3803765,78.7497834,80.2123132,81.4806287,83.62124564,84.76965344,85.8694585,,,,,,
Guam,GUM,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.069425194,0.071134099,0.071134099
Guam,GUM,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Guam,GUM,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,Total natural resources rents (% of GDP),NRPGDP,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,CO2 emissions (metric tons per capita),CO2PC,0.631296822,0.704279667,0.792409798,0.789415916,0.855545511,0.875392419,0.896259055,0.855364181,0.896935588,0.952129748,0.938859546,0.919945935,0.811905615,0.828992678,0.799505838,0.795696386,0.80400444,0.858738189,0.911580226,1.017131099,1.059947788,,
Guatemala,GTM,CO2 emissions (kt),CO2T,6651.938,7598.024,8753.129,8929.145,9915.568,10392.278,10887.323,10619.632,11375.034,12328.454,12405.461,12398.127,11155.014,11606.055,11400.703,11554.717,11884.747,12918.841,13952.935,15834.106,16776.525,,
Guatemala,GTM,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,19900.9513,19295.8504,87558.712,23117.744,70005.686,21772.123,31424.57,55215.322,24367.657,41739.125,27001.199,34084.597,32857.908,37118.66433,30327.54698,30950.25374,31515.45018,,,,,,
Guatemala,GTM,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,15.70673977,10.12111264,10.12111264
Guatemala,GTM,Access to electricity (% of population),ATEP,67.67890167,68.9023056,70.12845612,70.9,73.318205,73.78378296,78.667838,78.512204,77.31053925,78.4393692,83.730998,80.66029358,81.77555847,82.90946198,84.07359314,84.026414,86.53546143,87.83588409,85.494371,90.53462982,91.91514587,93.3,94.69546509
Guatemala,GTM,Energy use (kg of oil equivalent per capita),EUPC,518.9862486,530.3959952,563.3306974,604.3118083,607.4955299,605.5050029,596.5398034,606.7471081,611.736235,602.3859363,599.5329716,631.5676533,593.720684,668.796352,714.9102221,750.609079,749.0445437,800.6522343,863.5689345,,,,
Guatemala,GTM,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,8.158878529,8.277922371,8.08208632,7.750952147,7.97078537,8.164504435,8.545162619,8.584732842,8.829838494,9.351371272,9.996367879,10.15584751,11.15758833,9.846142972,9.411316999,9.359964795,9.772654349,9.300652234,8.984219817,,,,
Guatemala,GTM,Total natural resources rents (% of GDP),NRPGDP,1.331348904,1.474973455,1.164471401,1.319026502,1.607315348,1.461328225,1.454041174,1.561977799,1.482709188,1.558035055,1.879558406,1.90601693,1.899149131,1.637922797,2.602226275,2.854043884,2.223613322,2.281043315,3.199287705,2.179968805,2.095506926,1.74582966,1.680286179
Guinea,GIN,CO2 emissions (metric tons per capita),CO2PC,0.182765788,0.18521471,0.191262166,0.196216937,0.199353213,0.204325347,0.21012677,0.214915002,0.217742097,0.20046652,0.203297045,0.206886477,0.224791637,0.227060669,0.255447904,0.266742837,0.242354579,0.211075838,0.213752571,0.236402921,0.255224608,,
Guinea,GIN,CO2 emissions (kt),CO2T,1364.124,1419.129,1503.47,1580.477,1642.816,1719.823,1804.164,1881.171,1943.51,1826.166,1892.172,1969.179,2189.199,2262.539,2603.57,2779.586,2581.568,2299.209,2383.55,2702.579,2995.939,,
Guinea,GIN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,61747.238,62164.736,116336.8,89859.983,84360.143,80294.726,102233.507,75067.41,76276.002,81922.61,101496.413,91126.982,135227.869,160212.122,100274.0399,100814.3921,101348.9883,,,,,,
Guinea,GIN,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,21.36732601,24.79928495,24.79928495
Guinea,GIN,Access to electricity (% of population),ATEP,,,,16.4,15.53915501,16.77805328,18.00266647,19.2085247,20.39115906,20.2,22.69028473,23.82727051,24.97131348,26.13400078,27.32691574,28.56164169,26.2,31.17556,32.54036331,33.93186569,33.5,35.4,44
Guinea,GIN,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Total natural resources rents (% of GDP),NRPGDP,15.16760174,11.90049339,12.15542512,10.76437242,12.98630498,13.54511829,13.84622655,16.29366399,15.1656055,23.14076357,18.93036098,16.40997665,16.43459706,18.07928358,17.49016737,21.60279893,20.36251752,17.43722995,17.5648979,17.34498682,20.95523671,20.8245931,14.49197714
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),CO2PC,0.165056314,0.178086728,0.149301221,0.165105668,0.122100956,0.122521608,0.122773831,0.151445681,0.153548708,0.158139085,0.157052834,0.163665577,0.15712789,0.158153972,0.156544829,0.157191765,0.157648792,0.155734209,0.160335469,0.160425788,0.164583657,,
Guinea-Bissau,GNB,CO2 emissions (kt),CO2T,183.35,201.685,172.349,194.351,146.68,150.347,154.014,194.351,201.685,212.686,216.353,231.021,227.354,234.688,238.355,245.689,253.023,256.69,271.358,278.692,293.36,,
Guinea-Bissau,GNB,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,1693.0587,1709.1528,6512.3608,8396.1748,6791.4424,7464.8707,5926.6406,10897.1552,7123.6567,5582.0385,10458.9408,6842.4988,5808.0868,5046.757568,7536.357813,7571.176845,7604.734497,,,,,,
Guinea-Bissau,GNB,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,11.62021971,11.61993346,11.61993346
Guinea-Bissau,GNB,Access to electricity (% of population),ATEP,,,,,,,,,,,14.5361991,8.024707794,9.296494484,4.7,6,13.27005482,14.68250847,16.13945961,17.2,20.29649353,23.29334831,26,28.66202164
Guinea-Bissau,GNB,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,65.47432341,64.6873815,65.33191152,67.30223592,,,,,,,,,,,
Guinea-Bissau,GNB,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,17.0105992,18.07854767,18.42058179,18.50457921,,,,,,,,,,,
Guinea-Bissau,GNB,Total natural resources rents (% of GDP),NRPGDP,24.17085897,22.87405395,31.59078607,19.26402778,11.88214451,11.00126881,12.59961646,17.87376642,14.16302945,13.24820575,13.37210373,16.72375073,16.04766125,17.26958119,14.9472052,13.2674004,17.09655743,16.7837934,18.74694624,20.12049357,18.68654274,15.9590661,9.236051387
Guyana,GUY,CO2 emissions (metric tons per capita),CO2PC,1.995462641,2.099658298,2.198902064,2.240288445,2.15586,2.140542347,2.122046647,2.1013537,2.183273728,1.92647451,1.729478269,2.092694454,2.086823144,2.094117033,2.29482304,2.369808039,2.640787187,2.549999012,2.632392779,2.628050433,3.090037673,,
Guyana,GUY,CO2 emissions (kt),CO2T,1518.138,1591.478,1657.484,1679.486,1609.813,1595.145,1580.477,1565.809,1628.148,1437.464,1290.784,1562.142,1558.475,1565.809,1719.823,1782.162,1994.848,1936.176,2009.516,2016.85,2383.55,,
Guyana,GUY,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,16425.0066,16419.2694,12863.528,4579.5937,4405.2298,4876.1489,5086.4668,5790.9817,4964.8907,4917.3336,4648.2197,4939.3293,5112.8356,25763.69319,5937.294211,6042.578494,6140.687252,,,,,,
Guyana,GUY,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,5.306076838,5.306077348,5.306077348
Guyana,GUY,Access to electricity (% of population),ATEP,71.96095276,72.60144806,73.24468994,73.88705444,74.52407837,75.15128326,75.76420593,76.35837555,76.92931366,77.5,73.38258786,78.53034973,79.06269836,77.6,82.39784241,83.78417206,85.00498199,85.98531342,86.9,88.33917236,89.71763611,90.86386108,91.84952545
Guyana,GUY,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,642.3175999,663.3939233,669.9332612,669.8156935,,,,,,,,,,,
Guyana,GUY,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,10.61676569,10.38693723,11.1376984,12.25934588,,,,,,,,,,,
Guyana,GUY,Total natural resources rents (% of GDP),NRPGDP,21.77298191,20.89888954,16.5872392,15.72385166,12.54802475,12.18948669,10.4576787,11.9921888,13.91883518,15.23844439,13.77185208,15.12532439,15.60219161,16.83481312,23.20794913,25.64068502,27.51599689,24.97885627,19.53201365,17.85024669,24.37626604,21.03013955,19.68675808
Haiti,HTI,CO2 emissions (metric tons per capita),CO2PC,0.12924898,0.168036613,0.150722964,0.157804665,0.158571924,0.182310256,0.208605747,0.194884352,0.219685761,0.225715823,0.226028956,0.251795831,0.248608108,0.231665885,0.21376934,0.207306006,0.214634184,0.22176863,0.266273568,0.2742825,0.274687476,,
Haiti,HTI,CO2 emissions (kt),CO2T,1019.426,1349.456,1232.112,1312.786,1342.122,1569.476,1826.166,1734.491,1987.514,2075.522,2112.192,2390.884,2398.218,2269.873,2126.86,2093.857,2200.2,2306.543,2808.922,2933.6,2977.604,,
Haiti,HTI,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,6270.28747,6632.31434,6749.9525,7000.623,7179.0971,7498.5119,7616.2803,7598.8926,7871.3117,8059.9368,8169.6886,8537.2077,8462.3932,8453.147761,8545.167808,8695.42578,8835.466908,,,,,,
Haiti,HTI,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.270169623,0.353092294,0.353092294
Haiti,HTI,Access to electricity (% of population),ATEP,29.69367599,30.29956055,30.90819168,31.51594543,33.7,31.542382,33.28925323,31.6,34.38513565,34.89645004,33.9,35.88233185,36.38006973,36.89645004,37.44306183,38.0314827,37.9,39.35278702,40.07128906,40.98445892,40.4,43.8,45.27788925
Haiti,HTI,Energy use (kg of oil equivalent per capita),EUPC,246.4205767,255.0166697,250.7121991,249.6409148,237.5171406,238.5873138,263.7804927,249.2056273,252.8709549,370.4208068,375.3054779,387.0094851,385.8434803,385.3788806,381.5911275,389.0863854,397.2571269,394.0233483,393.6746469,,,,
Haiti,HTI,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,7.866872727,7.800092824,8.053996043,8.281463193,8.822672885,8.795059854,8.020203463,8.790839146,8.644194977,6.203349795,6.315266352,6.533828998,6.73927534,7.116305191,6.88767761,7.21106189,6.953781381,7.289389804,7.359414219,,,,
Haiti,HTI,Total natural resources rents (% of GDP),NRPGDP,0.942847808,0.993751373,0.778424834,0.619396171,0.602198859,0.674836024,0.692007397,0.845124103,0.708210634,0.579783223,0.749763874,0.652892731,0.640002826,0.594347789,1.192176217,0.910408537,0.855276538,0.951285235,1.205249096,0.954616216,1.364659139,1.107664266,0.681454416
Honduras,HND,CO2 emissions (metric tons per capita),CO2PC,0.674125746,0.687824187,0.747500404,0.741178534,0.765247108,0.846158244,0.879009101,0.952572211,1.011540648,1.01274101,0.998130542,1.124259174,1.086643766,0.96592643,0.97434316,1.036450889,1.060544,1.070277152,1.061742673,1.099345588,1.058473626,,
Honduras,HND,CO2 emissions (kt),CO2T,3960.36,4158.378,4649.756,4741.431,5031.124,5713.186,6090.887,6769.282,7367.003,7554.02,7620.026,8778.798,8672.455,7873.049,8104.07,8789.799,9163.833,9416.856,9508.531,10018.244,9812.892,,
Honduras,HND,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,17186.9874,16118.7635,22838.192,13997.5612,21929.621,12536.9126,14868.5855,22792.4616,15006.2446,23206.9081,16686.6526,19178.5335,19785.857,19877.55577,19663.71562,20084.13622,20467.16299,,,,,,
Honduras,HND,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,12.42893369,10.86370093,10.86370093
Honduras,HND,Access to electricity (% of population),ATEP,61.68112,64.794754,66.859519,67.394103,67.4056015,64.2,63.141137,65.090464,67.113528,68.903309,71.266448,73.548187,76.396899,78.269685,80.984668,82.195298,83.607727,87.184881,88.653773,89.98171,91.6,86.5,91.88720703
Honduras,HND,Energy use (kg of oil equivalent per capita),EUPC,482.6330524,512.3012244,534.5884175,457.0239158,454.9337449,477.7356399,484.3386708,513.3695799,539.9172561,551.0099564,523.1141095,600.5888697,582.8127085,546.8021139,548.7312849,596.678376,593.0709708,590.9511383,597.9295164,,,,
Honduras,HND,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,4.880477376,4.753899816,4.638347078,5.312449479,5.696065072,5.544513828,5.61647175,5.502095008,5.568808778,5.826296345,6.583208985,6.112888649,6.548991111,6.719493425,6.885812173,6.583560311,6.799492002,7.009445621,7.446668707,,,,
Honduras,HND,Total natural resources rents (% of GDP),NRPGDP,2.042645082,2.633426111,1.95432838,1.823889257,1.519036724,1.390576494,1.398466291,1.361598221,1.390474711,1.463861157,2.527951545,2.208642965,1.745255454,1.539472815,2.722187543,2.316170531,2.057813377,2.203986961,2.717473314,1.909450729,2.282770969,1.997951311,1.410532486
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),CO2PC,4.525415896,4.731448847,5.975399392,6.465887081,6.067468267,5.65317561,5.877226465,6.441820883,6.148515958,6.439263195,6.133325021,6.321536226,6.178951393,5.986852914,5.732656673,6.132927343,6.011231591,6.205228656,6.3281682,5.849054352,5.948891039,,
"Hong Kong SAR, China",HKG,CO2 emissions (kt),CO2T,29123.314,30703.791,39101.221,42716.883,40439.676,37957.117,39636.603,43358.608,41708.458,43871.988,42056.823,43721.641,42991.908,41745.128,40267.327,43369.609,42980.907,44546.716,45749.492,42647.21,43644.634,,
"Hong Kong SAR, China",HKG,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,39765.2874,37267.4252,46025.2076,48968.0358,45292.8777,46489.1249,45160.4454,47892.75,45969.3657,46413.3095,47373.1455,49054.4347,51945.7835,52038.72872,55049.40297,56946.38786,58633.51677,,,,,,
"Hong Kong SAR, China",HKG,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,41.9047619,48.92550475,48.92550475
"Hong Kong SAR, China",HKG,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Hong Kong SAR, China",HKG,Energy use (kg of oil equivalent per capita),EUPC,1621.487219,1546.681614,2002.523802,2431.88254,2039.054164,2109.680384,1949.172758,2009.218369,1872.470259,1844.490401,1932.909685,2058.597516,2006.298543,2107.366338,1946.646166,2087.211664,1994.715598,1943.845436,1970.484128,,,,
"Hong Kong SAR, China",HKG,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,15.49407847,17.2222384,12.55502938,10.64835635,13.85600737,13.66159469,15.20184824,15.51110308,18.4346415,20.63261276,21.57216565,21.95427948,23.31351887,21.76773605,25.26665898,25.04655726,26.18648611,27.6214541,27.8011106,,,,
"Hong Kong SAR, China",HKG,Total natural resources rents (% of GDP),NRPGDP,0.001477084,0.001164304,0.000972112,0.000529483,0.000500998,0.000583449,0.000657692,0.000974241,0.001020219,0.000588104,0.000665684,0.000902724,0.001459215,0.001390457,0.001438997,0.001684836,0.00132943,0.001143913,0.00156732,0.001139394,0.001236462,0.001212775,0.000629408
Hungary,HUN,CO2 emissions (metric tons per capita),CO2PC,6.019061436,5.916811704,5.762720948,5.743606612,5.467296695,5.592875675,5.518941473,5.82981044,5.684910755,5.751848927,5.697822938,5.566989532,5.458021607,4.840111448,5.022311649,4.872551164,4.556968385,4.276339668,4.190127409,4.512673437,4.639973434,,
Hungary,HUN,CO2 emissions (kt),CO2T,62063.975,60886.868,59163.378,58800.345,55826.408,56977.846,56064.763,59053.368,57458.223,58019.274,57384.883,55980.422,54788.647,48510.743,50223.232,48587.75,45206.776,42306.179,41341.758,44418.371,45536.806,,
Hungary,HUN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,80713.521,78760.592,77888.806,78178.002,75482.05879,75969.172,74621.9861,76989.2295,75935.9504,75543.75689,75140.63523,72331.2477,71578.8505,65812.1371,66250.7743,64385.00405,62988.3998,,,,,,
Hungary,HUN,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,22.60192715,22.59755816,22.59755816
Hungary,HUN,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Hungary,HUN,Energy use (kg of oil equivalent per capita),EUPC,2572.974361,2527.301626,2502.204047,2490.712604,2448.140338,2512.67485,2520.152466,2580.207496,2579.291721,2731.039703,2713.257084,2658.036373,2636.646773,2478.1017,2568.948991,2500.321359,2365.553697,2271.947205,2314.496434,2432.751791,,,
Hungary,HUN,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,3.625876606,3.886128246,4.155409059,4.365516859,4.843813185,5.258792491,5.764091046,5.993845612,6.292526173,6.251667234,6.758373647,7.163591921,7.849640224,8.348748011,8.453515807,9.198749803,9.810073282,10.78311094,11.07910831,11.00707047,,,
Hungary,HUN,Total natural resources rents (% of GDP),NRPGDP,0.558091806,0.479547207,0.239936223,0.331551824,0.678415139,0.684764454,0.443302246,0.41154143,0.439555902,0.412338374,0.543562295,0.474019134,0.638580464,0.514433035,0.537768253,0.699652094,0.639854831,0.512908462,0.401013137,0.286083758,0.249862823,0.301606907,0.380441409
Iceland,ISL,CO2 emissions (metric tons per capita),CO2PC,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.683682902,7.513584557,7.568614994,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,5.842667656,5.866946294,6.059657407,6.007931926,6.154683862,,
Iceland,ISL,CO2 emissions (kt),CO2T,2211.201,2104.858,2101.191,2068.188,2163.53,2101.191,2170.864,2167.197,2244.204,2229.536,2299.209,2310.21,2119.526,2053.52,1961.845,1881.171,1873.837,1899.506,1983.847,1987.514,2064.521,,
Iceland,ISL,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,21181.6131,21089.4536,3585.2155,3657.9434,4122.3355,3830.9156,3963.3871,3941.8621,4023.2683,3980.6272,4230.9316,4449.1071,5043.3159,5144.288711,5390.984736,5530.257435,5514.853992,,,,,,
Iceland,ISL,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,2.421746696,2.50646685,2.50646685
Iceland,ISL,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,Energy use (kg of oil equivalent per capita),EUPC,8847.785182,8584.100499,9036.654297,10038.31192,11091.54887,10589.46619,10804.64172,10731.32864,10524.2507,10524.8775,12734.00662,14746.03134,16353.83127,16911.07978,17023.16682,18157.5981,17630.07147,18178.13901,17916.12042,17478.89304,,,
Iceland,ISL,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,2.797885519,3.134151771,3.174574862,2.941051297,2.679459852,3.000681646,3.010189936,3.039873101,3.383709474,3.537637212,3.0691216,2.79058371,2.648819824,2.479298405,2.326850158,2.245188779,2.378115238,2.429156916,2.551601104,2.794298306,,,
Iceland,ISL,Total natural resources rents (% of GDP),NRPGDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382766,0.000359865,0.000368072,0.000349275,0.000293643,0.000254894,0.000231334,0.000230612
Iran,IRN,CO2 emissions (metric tons per capita),CO2PC,4.431486452,4.265270974,4.822565621,5.900224735,5.672323312,5.996135584,5.971039683,6.142390732,6.483369555,6.720066557,7.21905887,7.27992527,7.509406008,7.600675899,7.768594359,7.89249315,8.098531382,8.100277761,8.421686716,8.282075184,8.316701233,,
Iran,IRN,CO2 emissions (kt),CO2T,276059.094,269293.479,308508.377,382339.755,372237.17,398437.885,401760.187,418437.703,447036.636,468807.615,509338.966,519324.207,541582.897,554278.051,573031.089,589055.879,611761.943,619524.982,652392.303,650078.426,661710.15,,
Iran,IRN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,385888.414,402922.917,410530.568,425640.487,448089.454,460783.884,483378.505,516232.685,552318.804,576650.654,619914.466,650956.813,,,,,,,,,,,
